FA21-BSCVE-B5,Engineering Geology,1,1000,CVE Engr. Bilal Rafiq,C2
FA18-BSCVE-B2,Steel Structures,2,1000,CVE Engr. Fayyaz Ulhaq,W3
FA18-BSCVE-B2,Quantity Survey and Cost Estimation,2,1,CVE Engr. Muhammad Shakil,W3
FA21-BSEE-B10A,Differential Equations,2,1,EE Ms Amna Bashir,A2.1
FA21-BSEE-B10A,Introduction to Computer Programming,2,1000,EE Mr Hamid,DigitalLab
FA21-BSEE-B10A,Digital Logic Design,2,100,EE Dr. Saeeda,A2.8
FA20-BSEE-B9A,Probability Methods in Engineering,2,10,EE Dr. Abuzar Baqir,A1.1
FA20-BSEE-B9A,Electronics II,2,1,EE Dr Sohaib,A1.2
FA20-BSEE-B9A,Electromagnetic Theory,2,1000,EE Dr Musab,A2.1
FA20-BSEE-B9A,Electromagnetic Theory,2,10000,EE Dr Musab,A2.2
FA20-BSEE-B9A,Electrical Measurements and Instrumentation,2,100,EE Mr. Ahsan,EMILab
FA19-BSEE-B8A,Data Communications and Computer Networks,2,1,EE Dr Saqlain,A2.2
FA19-BSEE-B8A,Engineering Economics,2,100,EE Mr. Asif Imran,A2.2
FA19-BSEE-B8A,Digital Signal Processing,2,10000,EE Ms Rida,DigitalLab
FA19-BSEE-B8A,Data Communications and Computer Networks,2,10,EE Mr Asad Ali Khan,DigitalLab
FA19-BSEE-B8A,Electric Machines,2,1000,EE Mr Asim,MachineLab
FA21-BSME-B17-A,Engineering Materials,2,1,ME Mr. Muzammil Hussain,A3
FA21-BSME-B17-A,Workshop Practice,2,11000,ME Mr. Jawad,Workshop
FA21-BSME-B17-A,Workshop Practice,2,11000,ME Ms.Saba Gull,Workshop
FA20-BSME-B16-A,Statistics and Probability Theory,2,10,EE Mr. Khalid Majeed,A1.3
FA20-BSME-B16-A,Mechanics of Materials Lab,2,100,ME Mr. Jawad,Mechanics of Materials Lab
FA20-BSME-B16-A,Mechanics of Materials Lab,2,100,ME Mr. Ghulam Mustafa,Mechanics of Materials Lab
FA20-BSME-B16-B,Mechanics of Materials II,2,10000,ME Mr. Salman Nawaz,MachineLab
FA20-BSME-B16-B,Circuits and Electronics Lab,2,1000,ME Ms. Arfa,Elab
FA20-BSME-B16-B,Circuits and Electronics Lab,2,1000,ME Mr.Aamir,Elab
FA20-BSME-B16-B,Mechanics of Materials Lab,2,1,ME Mr. Jawad,Mechanics of Materials Lab
FA20-BSME-B16-B,Mechanics of Materials Lab,2,1,ME Mr. Ghulam Mustafa,Mechanics of Materials Lab
FA19-BSME-B15-A,Mechanics of Machines II,2,1,ME Mr. Muhammad Hunzala,A1.1
FA19-BSME-B15-A,Manufacturing Processes,2,1000,ME Dr. Tauqeer Anwar,A2.2
FA19-BSME-B15-A,Mechanics of Machines II,2,10,ME Mr. Muhammad Hunzala,Mechanics of Materials Lab
FA19-BSME-B15-A,Instrumentation and Measurement,2,100,ME Mr. Muzammil Hussain,Control Lab
FA19-BSME-B15-B,Instrumentation and Measurement,2,1000,ME Mr. Muzammil Hussain,A1.1
FA19-BSME-B15-B,Entrepreneurship,2,100,ME Dr. Salman Mustafa,W4
FA19-BSME-B15-B,Machine Design (1hr),2,1,ME Mr. Salman Nawaz,MachineLab
FA18-BSME-B14-A,IC Engines & Power Plants Lab,2,1000,ME Mr. Naveed,Thermodynamics Lab
FA18-BSME-B14-A,IC Engines & Power Plants Lab,2,1000,ME Mr. Zafar,Thermodynamics Lab
FA18-BSME-B14-A,Finite Element Analysis Lab,2,10,ME Mr. Ali Zahid,CAD CAM Lab
FA18-BSME-B14-B,Finite Element Analysis (1 hr),2,1000,ME Mr. Ziaullah,A1.3
FA18-BSME-B14-B,Control Engineering,2,100,ME Mr. Khawar Hussain,A1.3
FA18-BSME-B14-B,Power Plants,2,10000,ME Dr. Tauqeer Anwar,A1.3
FA18-BSME-B14-B,IC Engines & Power Plants Lab,2,10,ME Mr. Naveed,Thermodynamics Lab
FA18-BSME-B14-B,IC Engines & Power Plants Lab,2,10,ME Mr. Zafar,Thermodynamics Lab
FA21-BSBI-B25,Principles of Biochemistry II,2,10,BI Dr Qudsia,C2.2
FA21-BSBI-B25,Introduction to Computer Programming,2,1000,ME Mr. Muhammad Hunzala,B6
FA21-BSBI-B25,Introduction to Sociology,2,1,MS Mr M Zia Hassan,B9
FA21-BSBI-B25,Introduction to Computer Programming,2,100,ME Ms.Saba Gull,C Lab3
SP21-BSBI-B24,Introductory Molecular Biology,2,10,BI Dr Azhar,C2.3
SP21-BSBI-B24,Introductory Molecular Biology,2,100,BI Dr Azhar,A3
SP21-BSBI-B24,Data Structure,2,1,EE Dr waqas,B6
SP21-BSBI-B24,Linux for Biological Sciences,2,10000,BI Ms Anum,C Lab1
SP21-BSBI-B24,Data Structure,2,1000,EE Mr. Amir Sabri,C Lab3
FA20-BSBI-B23,Introduction to Bioinformatics ,2,10000,BI Dr Azhar,C5
FA20-BSBI-B23,Microbiology and Immunology,2,1,BI Dr Ibrahim,C2.5
FA20-BSBI-B23,Microbiology and Immunology,2,10,BI Dr Ibrahim,B7
FA20-BSBI-B23,Introduction to Management,2,100,MS Ms Sadaf Noor,B8
SP20-BSBI-B22,Biotechnology I ,2,10,BI Ms Tamsila,C1
SP20-BSBI-B22,Bioinformatics Database Development,2,100,CS Dr Farhan,C2
SP20-BSBI-B22,Developmental Biology,2,1,BI Dr Hasan,C2.2
SP20-BSBI-B22,Bioinformatics Analysis ,2,1000,BI Adnan Tahir,CAD CAM Lab
FA19-BSBI-B21,Structural and Functional Bioinformatics ,2,100,BI Mr Saad,C2.2
FA19-BSBI-B21,Modern Programming Languages,2,10000,EE Mr Usman Naseem,B6
FA19-BSBI-B21,Structural and Functional Bioinformatics ,2,1000,BI Ms Anum,C Lab1
FA19-BSBI-B21,Bioinformatics Scripting,2,10,BI MS Faiza,C Lab1
FA19-BSBI-B21,Bioinformatics Scripting,2,1,BI MS Faiza,C lab5
SP19-BSBI-B20,Introduction to Genomics and Proteomics ,2,1000,BI Dr Qudsia,C1
SP19-BSBI-B20,Entrepreneurship,2,1,MS Dr Salman Zulfiqar,B1
SP19-BSBI-B20,Bioinformatics Software Development,2,10,EE Dr Tariq Shahzad,B5
SP19-BSBI-B20,Statistical Methods in Biology,2,10000,MT Dr Manzoor,B11
SP19-BSBI-B20,Web Engineering,2,100,EE Mr Asad Ali Khan,C Lab1
SP22-FSN-B8,Principal of Human Nutrition,2,1,BI Dr Abrar,C1.4
SP22-FSN-B8,English Comprehension and Composition,2,10000,MS Ms Mariam Azam,B5
SP22-FSN-B8,English Comprehension and Composition,2,1000,MS Ms Mariam Azam,B13
SP22-FSN-B8,Introduction to Computing,2,100,EE Mr Hamid,DigitalLab
FA21-FSN-B7,Global Food Issues,2,10000,BI Dr Shahzad Saleem,C1.2
FA21-FSN-B7,Cereal Science,2,1,FSN MS Ruhsha Fatima,C2.3
FA21-FSN-B7,Cereal Science,2,1000,FSN MS Ruhsha Fatima,B7
FA21-FSN-B7,Cereal Science,2,10,FSN MS Ruhsha Fatima,FSN Lab
SP21-FSN-B6,Techniques in Food Processing and preservation,2,10000,FSN MS Anum,C1.4
SP21-FSN-B6,Nutritional Requirements at Different Ages,2,1000,BI Dr Shahzad Saleem,C2.4
SP21-FSN-B6,Fundamental of Biotechnology,2,10,BI Dr Farukh,A2.1
SP21-FSN-B6,Food Analysis,2,100,BI Dr Hammad,B10
SP21-FSN-B6,Techniques in Food Processing and preservation,2,1,FSN MS Anum,FSN Lab
FA20-FSN-B5-A,Food Fermentation and Biotechnology,2,1000,BI Dr Farukh,C3
FA20-FSN-B5-A,Minerals and Vitamins,2,100,BI Dr Hasan,C2.5
FA20-FSN-B5-A,Introduction to Management,2,10,MS Dr Binesh Sarwar,B14
FA20-FSN-B5-A,Confectionery and Snack Food,2,10000,FSN MS Summar,FSN Lab
FA20-FSN-B5-B,Confectionery and Snack Food,2,10000,FSN MS Oswa,B13
FA20-FSN-B5-B,Confectionery and Snack Food,2,1000,FSN MS Oswa,FSN Lab
SP20-FSN-B4,Food Laws and Regulations,2,100,BI Dr Shahzad Saleem,W1
SP20-FSN-B4,Poultry and egg processing,2,1001,BI Dr Awais,W1
SP20-FSN-B4,Poultry and egg processing,2,10,FSN Ms Zahra,Bio Lab
FA19-FSN-B3-A,Community Nutrition,2,100,BI Dr Asim,C5
FA19-FSN-B3-A,Community Nutrition,2,1000,BI Dr Asim,C1.4
FA19-FSN-B3-A,Nutritional Counselling,2,10,FSN Ammara Ishtiaq,W3
FA19-FSN-B3-A,Nutritional Counselling,2,10000,FSN Ammara Ishtiaq,Bio Lab
FA19-FSN-B3-B,Metabolism,2,10,BI Dr Hammad,A1
FA19-FSN-B3-B,Metabolism,2,10000,BI Dr Hammad,A3
FA19-FSN-B3-B,Nutritional Counselling,2,1000,FSN Ammara Ishtiaq,Bio Lab
FA19-FSN-B3-B,Food Analysis,2,100,FSN Ms Zahra,FSN Lab
SP19-FSN-B2-A,Food Microbiology,2,1,BI Dr Asif,C2
SP19-FSN-B2-A,Food Microbiology,2,10000,BI Dr Asif,A1.2
SP19-FSN-B2-A,Food Toxicology and Safety,2,10,BI Dr Awais,A2.2
SP19-FSN-B2-A,Processing of Fruits and Vegetables,2,100,FSN MS Ammara,B9
SP19-FSN-B2-B,Sugar and Beverage Technology,2,100,FSN Ms Maha,Bio Lab
SP19-FSN-B2-B,Processing of Fruits and Vegetables,2,1,FSN MS Ammara,Bio Lab
SP22-BS(SE)-1-A,Applied Physics for Engineers,2,1000,EE Mr. Ahsan,Physics Lab
FA21-BS(SE)-2-A,Professional Practices for IT,2,1000,CS Mr. Muhammad Umar,C1.1
FA21-BS(SE)-2-A,Professional Practices for IT,2,100,CS Mr. Muhammad Umar,A1.2
FA21-BS(SE)-2-A,Pakistan Studies,2,1,CVE Engr. Bilal Rafiq,B14
FA21-BS(SE)-2-A,Programming Fundamentals,2,10000,CS Mr. Usman Ali,C Lab2
FA21-BS(SE)-2-B,Programming Fundamentals,2,100,CS Mr. Ameer Ahmed,C4
FA21-BS(SE)-2-B,Pakistan Studies,2,1,CVE Engr. Bilal Rafiq,B14
FA21-BS(SE)-2-B,Discrete Structures,2,10,MT Ms. Sana,W4
FA21-BS(SE)-2-C,Programming Fundamentals,2,1000,CS Mr. Ameer Ahmed,C4
FA21-BS(SE)-2-C,Discrete Structures,2,1,MT Ms. Sana,C5
FA21-BS(SE)-2-C,Pakistan Studies,2,10000,MS TBD,B4
FA21-BS(SE)-2-C,Programming Fundamentals,2,100,CS Mr. Usman Ali,C Lab2
FA21-BS(SE)-2-C,Communication Skills,2,10,EE Ms. Sabeen,A2.8
SP21-BS(SE)-3-A,Linear Algebra,2,1,MT Dr Misbah,C3
SP21-BS(SE)-3-A,Object Oriented Programming,2,100,CS Ms. Tahreem Saeed,C1.1
SP21-BS(SE)-3-A,Object Oriented Programming,2,10,CS Mr Shafqat Ali,C Lab2
SP21-BS(SE)-3-A,Data Communications and Computer Networks,2,10000,EE Mr Asad Ali Khan,CAD CAM Lab
SP21-BS(SE)-3-A,Digital Logic Design,2,1000,EE Mr Waqar,DLD Lab
FA20-BS(SE)-4-A,Data Structures and Algorithms,2,1,CS Ms. Arooj Fatima,C Lab1
FA20-BS(SE)-4-A,Data Structures and Algorithms,2,100,CS Ms. Arooj Fatima,C Lab4
FA20-BS(SE)-4-A,Game Development,2,10,CS Ms. Amina Hussain,C lab5
FA20-BS(SE)-4-A,Object Oriented SE,2,10000,CS MS Rabail Asghar,Cisco Lab
FA20-BS(SE)-4-B,Game Development,2,1000,CS Mr. Ali Sher Kashif,C2.2
FA20-BS(SE)-4-B,Data Structures and Algorithms,2,100,CS Mr. Zafar Iqbal Roy,C2.4
FA20-BS(SE)-4-B,Differential Equations,2,10,MT Dr. Sami Ullah,A3
FA20-BS(SE)-4-B,Data Structures and Algorithms,2,10000,CS Ms. Arooj Fatima,C Lab3
FA20-BS(SE)-4-B,Game Development,2,1,CS Ms. Amina Hussain,Cisco Lab
FA20-BS(SE)-4-C,Database System - I,2,100,CS Mr. Tariq Rafiq,C2.3
FA20-BS(SE)-4-C,Object Oriented SE,2,1,CS MS Rabail Asghar,C Lab2
FA20-BS(SE)-4-C,Data Structures and Algorithms,2,10,TBD,C Lab3
FA20-BS(SE)-4-C,Game Development,2,10000,CS Ms. Amina Hussain,C Lab4
SP20-BS(SE)-5-A,Statistics and Probability Theory,2,10000,MT Dr. Omar,C1
SP20-BS(SE)-5-A,Web Technologies,2,100,CS Dr. Waheed Ramay,A2.1
SP20-BS(SE)-5-A,Financial Accounting,2,10,MS Ms. Abida Parveen,B9
SP20-BS(SE)-5-A,Financial Accounting,2,1000,MS Ms. Abida Parveen,B10
SP20-BS(SE)-5-A,Data Communications and Computer Networks,2,1,EE Mr Asad Ali Khan,C Lab3
FA19-BS(SE)-6-A,Human Resource Management,2,1000,MS Mr M Shoaib Bajwa,B5
FA19-BS(SE)-6-A,Software Design and Architecture,2,1,CS Ms. Mubeen Javed,W2
FA19-BS(SE)-6-B,Software Quality Engineering,2,1000,CS Mr. Ahmad Shaf,C2
FA19-BS(SE)-6-B,Software Quality Engineering,2,100,CS Mr. Ahmad Shaf,C1.2
FA19-BS(SE)-6-B,Human Resource Management,2,1,MS Mr M Shoaib Bajwa,B3
SP19-BS(SE)-7-A,Software Project Management,2,100,CS Ms. Madiha Fatima,C1
SP19-BS(SE)-7-A,Formal Methods,2,10000,CS Ms. Uzma Latif,C2.3
SP19-BS(SE)-7-A,Human Computer Interaction,2,1,CS Ms. Zamzam,C Lab4
FA18-BS(SE)-8-A,Software Testing,2,100,CS Ms. Azka Mehmood,C3
FA18-BS(SE)-8-A,Software Testing,2,1000,CS Ms. Aniqa Khawar,C lab5
FA18-BS(SE)-8-B,Software Testing,2,10,CS Ms. Azka Mehmood,C2
SP22-BS(CS)-1-A,Pakistan Studies,2,1000,EE H M Zeeshan,C5
SP22-BS(CS)-1-A,English Comprehesion and Composition,2,1,CVE Ms. Saima Batool,C1.3
SP22-BS(CS)-1-A,Introduction to ICT,2,100,CS Ms. Mubeen Javed,C1.4
SP22-BS(CS)-1-A,Introduction to ICT,2,10,EE Mr. Amir Sabri,C Lab4
SP22-BS(CS)-1-A,Applied Physics for Engineers,2,10000,EE Mr. Ahsan,Physics Lab
SP22-BS(CS)-1-B,Introduction to ICT,2,10000,CS Mr. Shahzad Ahmad,C2.2
SP22-BS(CS)-1-B,Applied Physics for Engineers,2,1000,EE Ms. Nayab,A1
SP22-BS(CS)-1-B,Introduction to ICT,2,100,EE Mr Asim,MS Lab
SP22-BS(CS)-1-B,Applied Physics for Engineers,2,10,EE Mr. Ahsan,Physics Lab
SP22-BS(CS)-1-B,Mathematics I,2,1,ME Mr.Aamir,HMT LAB
SP22-BS(CS)-1-C,Applied Physics for Engineers,2,10,EE Ms. Nayab,W2
SP22-BS(CS)-1-C,Mathematics I,2,1,ME Mr.Aamir,HMT LAB
SP22-BS(CS)-1-D,Mathematics I,2,1000,ME Ms Sara Batool,A1.2
FA21-BS(CS)-2-A,Multivariable Calculus,2,100,MT Dr. Rida,A1
FA21-BS(CS)-2-A,Programming Fundamentals,2,1000,EE Mr. Abdul Khaliq,Cisco Lab
FA21-BS(CS)-2-B,Professional Practices for IT,2,10000,CS Mr. Osama Ahmed,C1.1
FA21-BS(CS)-2-B,Programming Fundamentals,2,1000,EE Mr. Munawar,C1.2
FA21-BS(CS)-2-B,Professional Practices for IT,2,100,CS Mr. Osama Ahmed,A1.1
FA21-BS(CS)-2-B,Multivariable Calculus,2,1,MT Dr. Rida,B11
FA21-BS(CS)-2-B,Programming Fundamentals,2,10,EE Mr. Abdul Khaliq,Cisco Lab
FA21-BS(CS)-2-C,Introduction to Business,2,100,MS Ms. Abida Parveen,B11
FA21-BS(CS)-2-C,Professional Practices for IT,2,1000,CS Mr. Osama Ahmed,B11
FA21-BS(CS)-2-C,Multivariable Calculus,2,10,MT Dr Amar,W1
FA21-BS(CS)-2-D,Programming Fundamentals,2,10000,CS Dr. Javed Ferzund,C4
FA21-BS(CS)-2-D,Discrete Structures,2,1000,MT Dr Misbah,C1.3
FA21-BS(CS)-2-D,Programming Fundamentals,2,10,CS Dr. Javed Ferzund,C1.4
FA21-BS(CS)-2-D,Programming Fundamentals,2,100,EE Mr. Abdul Khaliq,CAD CAM Lab
SP21-BS(CS)-3-A,Object Oriented Programming,2,1,CS Mr. Nasir Mehdi,C1
SP21-BS(CS)-3-A,Digital Logic Design,2,1000,EE Mr. Asif Imran,A3
SP21-BS(CS)-3-B,Digital Logic Design,2,10,EE Mr. Asif Imran,C3
SP21-BS(CS)-3-B,Object Oriented Programming,2,10000,CS Mr. Nasir Mehdi,W1
SP21-BS(CS)-3-B,Statistics and Probability Theory,2,1000,MT Ms. Nosheen,W4
FA20-BS(CS)-4-A,Linear Algebra,2,10,MT Ms. Zoya,C4
FA20-BS(CS)-4-A,Microprocessor and Assembly Language,2,1000,EE Ms. Maham,C2.3
FA20-BS(CS)-4-A,Linear Algebra,2,100,MT Ms. Zoya,W3
FA20-BS(CS)-4-A,Microprocessor and Assembly Language,2,1,EE Ms Kanwal,CAD CAM Lab
FA20-BS(CS)-4-B,Statistics and Probability Theory,2,10000,MT Ms. Nosheen,C3
FA20-BS(CS)-4-B,Design and Analysis of Algorithms,2,10,CS Mr. Yawar Abbas,C2.4
FA20-BS(CS)-4-B,Microprocessor and Assembly Language,2,100,EE Ms Kanwal,Cisco Lab
FA20-BS(CS)-4-C,Software Engineering Concepts,2,10,CS Mr. Muhammad Ahmad,C1.1
FA20-BS(CS)-4-C,Statistics and Probability Theory,2,1,MT Dr Shahid,B5
FA20-BS(CS)-4-C,Linear Algebra,2,10000,MT Ms. Zoya,W3
SP20-BS(CS)-5-A,Introduction to ICT,2,10,EE Dr Talha Younas,C2.5
SP20-BS(CS)-5-A,Introduction to ICT,2,1,EE Dr Talha Younas,B8
SP20-BS(CS)-5-A,Operating Systems,2,1000,CS Sharmeen Mahmood,C Lab4
SP20-BS(CS)-5-A,Data Communications and Computer Networks,2,10000,CS Ms. Tahreem Saeed,C lab5
SP20-BS(CS)-5-B,Introduction to ICT,2,10,EE Dr Talha Younas,C2.5
SP20-BS(CS)-5-B,Introduction to ICT,2,1,EE Dr Talha Younas,B8
SP20-BS(CS)-5-B,Operating Systems,2,1000,CS Sharmeen Mahmood,C Lab4
SP20-BS(CS)-5-B,Data Communications and Computer Networks,2,10000,CS Ms. Tahreem Saeed,C lab5
FA19-BS(CS)-6-A,Web Technologies,2,10,CS Dr. Waheed Ramay,C1.3
FA19-BS(CS)-6-A,Machine Learning,2,10000,CS Dr. Muhammad Shoaib,C1.3
FA19-BS(CS)-6-A,Theory of Automata,2,1000,CS Mr. Yawar Abbas,C2.5
FA19-BS(CS)-6-A,Electricity Magnetism and Optics,2,100,EE Dr. Aftab,B12
FA19-BS(CS)-6-B,Web Technologies,2,1000,CS Ms. Syeda Fatima,C Lab2
FA19-BS(CS)-6-B,Electricity Magnetism and Optics,2,100,EE Mr. Kashif,C&E Lab
SP19-BS(CS)-7-A ,Human Computer Interaction,2,1,CS Ms. Raheela Shahzadi,C4
SP19-BS(CS)-7-A ,Human Computer Interaction,2,10,CS Ms. Raheela Shahzadi,C5
SP19-BS(CS)-7-A ,Human Computer Interaction,2,100,CS Ms. Zamzam,C lab5
SP19-BS(CS)-7-A ,Compiler Construction,2,10000,CS Ms. Zamzam,MS Lab
SP19-BS(CS)-7-A ,Artificial Intelligence,2,1000,CS Ms. Azka Mehmood,MS Lab
SP19-BS(CS)-7-B,Human Computer Interaction,2,1,CS Ms. Raheela Shahzadi,C4
SP19-BS(CS)-7-B,Human Computer Interaction,2,10,CS Ms. Raheela Shahzadi,C5
SP19-BS(CS)-7-B,Human Computer Interaction,2,100,CS Ms. Zamzam,C lab5
SP19-BS(CS)-7-B,Compiler Construction,2,10000,CS Ms. Zamzam,MS Lab
SP19-BS(CS)-7-B,Artificial Intelligence,2,1000,CS Ms. Azka Mehmood,MS Lab
FA18-BS(CS)-8-A,Professional Practices for IT,2,100,CS Mr. Usman Nasir,C1.3
FA18-BS(CS)-8-A,Electricity Magnetism and Optics,2,10,EE Mr. Kashif,Elab
FA18-BS(CS)-8-B,Electricity Magnetism and Optics,2,100,EE Dr. Abuzar Baqir,W2
SP22-BBA-B30,Micro Economics,2,1000,MS Ms Zunaira Khadim,B4
SP22-BBA-B30,Introduction to Computing,2,10,MS Mr Moazzam Ali,B6
FA21-BBA-B29,Fundamentals of Marketing,2,1000,MS Mr Moazzam Ali,B1
FA21-BBA-B29,Fundamentals of Marketing,2,100,MS Mr Moazzam Ali,B3
FA21-BBA-B29,Macro Economics,2,10,MS Ms Zunaira Khadim,B11
SP21-BBA-B28,Introduction to Statistics,2,100,MS Ms Zunaira Khadim,B1
SP21-BBA-B28,Business Finance,2,10,MS Dr Minhas Akbar,B8
SP21-BBA-B28,Introduction to Statistics,2,10000,MS Ms Zunaira Khadim,B9
SP21-BBA-B28,Introduction to Sociology,2,1,MS Mr M Zia Hassan,B9
FA20-BBA-B27 (A),CA,2,10,MS Mr Bilal Lodhi,B12
FA20-BBA-B27 (A),Statistical Inference,2,10000,MS Dr HM Arshad,B14
FA20-BBA-B27 (B),HRM - CHRP,2,100,MS Dr M Waheed Akthar,B4
FA20-BBA-B27 (B),CA & CMA,2,1000,MS Mr Bilal Lodhi,B9
FA20-BBA-B27 (B),FM - MF,2,10000,MS Mr M Shoaib Sajjad,B10
SP20-BBA-B26,RTT,2,10000,MS Mr Hafiz Yasir,B1
SP20-BBA-B26,E-Commerce,2,1000,MS Dr M Waqas Sadiq,B3
SP20-BBA-B26,POM,2,100,MS Mr M Haris,B13
SP20-BBA-B26,E-Commerce (Lab),2,1,MS Dr M Waqas Sadiq,MS Lab
FA19-BBA-B25 (A),GBM,2,1,MS Dr Junaid,B7
FA19-BBA-B25 (A),AMA,2,10000,MS Mr Bilal Lodhi,B8
FA19-BBA-B25 (B),OB,2,1,MS Mr Ali Kirmani,B4
FA19-BBA-B25 (B),OB,2,100,MS Mr Ali Kirmani,B7
FA19-BBA-B25 (B),AMA,2,10000,MS Mr Bilal Lodhi,B8
FA19-BBA-B25 (B),GBM,2,10,MS Dr Junaid,B13
SP19-BBA-B24,Advanced Topic in Change Management,2,10,MS Mr M Shoaib Bajwa,B1
SP19-BBA-B24,Seminar in Marketing,2,10000,MS Dr M Waqas Sadiq,B3
SP19-BBA-B24,Corporate Law,2,100,MS Dr Khurram Chandia,B6
SP19-BBA-B24,HRD,2,10000,MS Mr Ali Kirmani,B7
SP19-BBA-B24,AMA,2,10000,MS Mr Bilal Lodhi,B8
SP19-BBA-B24,ECSRSC,2,10000,MS Dr Saqib Ali,B12
