FA21-BSCVE-B5,Engineering Geology,1,1000,CVE Engr. Bilal Rafiq,C2
FA18-BBA-B23,Advanced Topic in Change Management,2,10,MS Mr M Shoaib Bajwa,B1
FA18-BBA-B23,Seminar in Marketing,2,10000,MS Dr M Waqas Sadiq,B3
FA18-BBA-B23,HRD,2,10000,MS Mr Ali Kirmani,B7
FA18-BBA-B23,ECSRSC,2,10000,MS Dr Saqib Ali,B12
FA18-BBA-B23,SM & SMC,2,1100,MS Dr Binesh Sarwar,B14
SP21-BAF-B10,OB,2,1,MS Mr Ali Kirmani,B4
SP21-BAF-B10,OB,2,100,MS Mr Ali Kirmani,B7
SP21-BAF-B10,CA & CMA,2,1000,MS Mr Bilal Lodhi,B9
SP21-BAF-B10,FM - MF,2,10000,MS Mr M Shoaib Sajjad,B10
FA20-BAF-B9,Corporate Law,2,100,MS Dr Khurram Chandia,B6
FA20-BAF-B9,FIM & MFI,2,1000,MS Dr Minhas Akbar,B12
FA20-BAF-B9,GBM,2,10,MS Dr Junaid,B13
FA18-BAF-B8,Entrepreneurship,2,1,MS Dr Salman Zulfiqar,B1
FA18-BAF-B8,AMA,2,10000,MS Mr Bilal Lodhi,B8
FA18-BAF-B8,SM & SMC,2,1100,MS Dr Binesh Sarwar,B14
FA21-MBA-B3,TOM,2,1,MS Mr M Haris,B13
SP21-MBA-B2,TOM,2,1,MS Mr M Haris,B13
FA20-MBA-B1,Advanced Topic in Change Management,2,10,MS Mr M Shoaib Bajwa,B1
FA20-MBA-B1,HRM - CHRP,2,100,MS Dr M Waheed Akthar,B4
FA20-MBA-B1,TOM,2,1,MS Mr M Haris,B13
FA21-BSCVE-B5,Communication Skills,3,1,CVE Engr. Shad Muhammad,A1.3
FA21-BSCVE-B5,Civil Engineering Materials,3,1000,CVE Engr. Waqar Ahsan,Engineering Mechanics Lab
FA21-BSCVE-B5,Introduction to Computer Programming,3,100,ME Ms.Saba Gull,C Lab3
FA20-BSCVE-B4,Advanced Fluid Mechanics,3,100,CVE Engr. H. M. Sohaib Yasin,C2.2
FA20-BSCVE-B4,Numerical Computations,3,1,EE Ms Amna Bashir,A2.1
FA20-BSCVE-B4,Advanced Fluid Mechanics,3,10000,CVE Engr. H. M. Sohaib Yasin,Water Supply Engineering Lab
FA20-BSCVE-B4,Numerical Computations,3,1000,EE Ms Rida,C Lab4
FA19-BSCVE-B3,Water Supply Engineering,3,10,CVE Engr. Tafheem Abbas,W2
FA19-BSCVE-B3,Water Supply Engineering,3,100,CVE Engr. Waqar Ahsan,Water Supply Engineering Lab
FA19-BSCVE-B3,Highway Engineering,3,1000,CVE Engr. H. M. Sohaib Yasin,Highway Engineering Lab
FA18-BSCVE-B2,Construction Project Scheduling,3,1000,CVE Engr. Tafheem Abbas,A1.2
FA18-BSCVE-B2,Traffic Engineering and safety,3,10,CVE Engr. Hiba Arshad,A2.1
FA18-BSCVE-B2,Construction Project Scheduling,3,100,CVE Engr. Tafheem Abbas,W1
FA18-BSCVE-B2,Final Year Project (Part II),3,10000,TBD,FYP Lab
FA21-BSEE-B10A,Electric Circuits Analysis I,3,100,EE Dr Tariq Shahzad,C1.4
FA21-BSEE-B10A,Multivariable Calculus,3,10000,EE Dr Musab,A2.1
FA21-BSEE-B10A,Introduction to Computer Programming,3,1000,EE Mr Hamid,DigitalLab
FA21-BSEE-B10A,Introduction to Computer Programming,3,10,EE Mr. Munawar,A2.8
FA20-BSEE-B9A,Electrical Measurements and Instrumentation,3,10,EE H M Zeeshan,A1.3
FA20-BSEE-B9A,Signals and Systems,3,1,EE Dr Talha Younas,A2.2
FA20-BSEE-B9A,Electrical Measurements and Instrumentation,3,100,EE H M Zeeshan,A2.8
FA20-BSEE-B9A,Signals and Systems,3,10000,EE Dr Talha Younas,A2.8
FA19-BSEE-B8A,Robotics,3,100,EE Dr Ghulam Farid,A2.2
FA19-BSEE-B8A,Data Communications and Computer Networks,3,1000,EE Dr Saqlain,A2.2
FA19-BSEE-B8A,Digital Signal Processing,3,10000,EE Ms Rida,DigitalLab
FA18-BSEE-B7A,Project Planning and Management,3,1000,EE Dr waqas,A2.1
FA18-BSEE-B7A,Robotics,3,100,EE Dr Ghulam Farid,A2.2
FA21-BSME-B17-A,Thermodynamics I,3,10,ME Mr. Hassan Iqbal,A1
FA21-BSME-B17-A,Workshop Practice,3,11000,ME Mr. Jawad,Workshop
FA21-BSME-B17-A,Workshop Practice,3,11000,ME Ms.Saba Gull,Workshop
FA20-BSME-B16-A,Engineering Fluid Mechanics I,3,1000,ME Mr. Hassan Iqbal,A1.3
FA20-BSME-B16-A,Report Writing Skills,3,10000,ME Mr. Ziaullah,A1.3
FA20-BSME-B16-A,Engineering Fluid Mechanics I,3,100,ME Mr. Hassan Iqbal,MachineLab
FA20-BSME-B16-A,Circuits and Electronics,3,10,ME Mr. Khawar Hussain,MachineLab
FA20-BSME-B16-A,Mechanics of Materials II,3,1,ME Mr. Salman Nawaz,MachineLab
FA20-BSME-B16-B,Statistics and Probability Theory,3,10,EE Mr. Khalid Majeed,C4
FA20-BSME-B16-B,Circuits and Electronics Lab,3,1000,ME Ms. Arfa,Elab
FA20-BSME-B16-B,Circuits and Electronics Lab,3,1000,ME Mr.Aamir,Elab
FA20-BSME-B16-B,Mechanics of Materials Lab,3,1,ME Mr. Jawad,Mechanics of Materials Lab
FA20-BSME-B16-B,Report Writing Skills,3,100,ME Mr. Ziaullah,Mechanics of Materials Lab
FA20-BSME-B16-B,Mechanics of Materials Lab,3,1,ME Mr. Ghulam Mustafa,Mechanics of Materials Lab
FA19-BSME-B15-A,Manufacturing Processes,3,10000,ME Dr. Tauqeer Anwar,A1
FA19-BSME-B15-A,Heat and Mass Transfer,3,100,ME Dr. Muneeb Qasim,A3
FA19-BSME-B15-B,Heat and Mass Transfer,3,10,ME Dr. Muneeb Qasim,A3
FA19-BSME-B15-B,Entrepreneurship,3,10000,ME Dr. Salman Mustafa,A2.2
FA19-BSME-B15-B,Manufacturing Processes,3,1000,ME Dr. Tauqeer Anwar,Thermodynamics Lab
FA18-BSME-B14-A,Control Engineering,3,100,ME Mr. Khawar Hussain,Thermodynamics Lab
FA18-BSME-B14-A,Finite Element Analysis Lab,3,10,ME Mr. Ali Zahid,CAD CAM Lab
FA18-BSME-B14-B,IC Engines,3,100,ME Mr. Hafeez Ahmad,A1
FA18-BSME-B14-B,IC Engines,3,1000,ME Mr. Hafeez Ahmad,A3
FA18-BSME-B14-B,IC Engines & Power Plants Lab,3,10,ME Mr. Naveed,Thermodynamics Lab
FA18-BSME-B14-B,IC Engines & Power Plants Lab,3,10,ME Mr. Zafar,Thermodynamics Lab
FA21-BSBI-B25,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BSBI-B25,Principles of Biochemistry II,3,1000,BI Dr Qudsia,B4
FA21-BSBI-B25,Introduction to Computer Programming,3,100,ME Ms.Saba Gull,C Lab3
SP21-BSBI-B24,Discrete Mathematics,3,10,MT Dr Amar,B9
SP21-BSBI-B24,Linux for Biological Sciences,3,10000,BI Ms Tamsila,B13
SP21-BSBI-B24,Data Structure,3,1000,EE Mr. Amir Sabri,C Lab3
FA20-BSBI-B23,Fundamentals of Genetics ,3,10000,BI Dr.Sumaira,C1.1
FA20-BSBI-B23,Introduction to Management,3,1000,MS Ms Sadaf Noor,W2
FA20-BSBI-B23,Fundamentals of Genetics ,3,10,BI MS Saliha,Bio Lab
FA20-BSBI-B23,Microbiology and Immunology,3,100,BI Ms Areeba,Bio Lab
SP20-BSBI-B22,Bioinformatics Analysis ,3,100,BI Dr Qudsia,B8
SP20-BSBI-B22,Developmental Biology,3,10,BI Dr Hasan,W3
SP20-BSBI-B22,Biotechnology I ,3,10000,BI MS Saliha,Bio Lab
FA19-BSBI-B21,Structural and Functional Bioinformatics ,3,1000,BI Mr Saad,C3
FA19-BSBI-B21,Artificial Intelligence ,3,10,EE Mr. Asif Imran,A2.2
FA19-BSBI-B21,Artificial Intelligence ,3,1,EE Mr. Asif Imran,B4
FA19-BSBI-B21,Statistics and Probability Theory,3,10000,MT Mr. Fakhar,W2
SP19-BSBI-B20,Web Engineering,3,1,EE Dr waqas,C2.5
SP19-BSBI-B20,Introduction to Genomics and Proteomics ,3,10,BI Dr Qudsia,A1.2
SP19-BSBI-B20,Biological Modeling and Simulation ,3,10000,BI Mr Saad,B8
SP19-BSBI-B20,Web Engineering,3,100,EE Mr Asad Ali Khan,C Lab1
SP22-FSN-B8,Mathematics I,3,10000,MT Dr Sabir,C2.5
SP22-FSN-B8,Introduction to Computing,3,10,EE Dr Talha Younas,C2.5
SP22-FSN-B8,Introduction to Computing,3,100,EE Mr Hamid,DigitalLab
SP21-FSN-B6,Techniques in Food Processing and preservation,3,1,FSN MS Anum,FSN Lab
FA20-FSN-B5-A,Nutritional Quality Management,3,10000,BI Dr Wasim,B11
FA20-FSN-B5-A,Food Fermentation and Biotechnology,3,1000,FSN Ms Maha,Bio Lab
FA20-FSN-B5-B,Nutritional Quality Management,3,10,BI Dr Wasim,C1.1
FA20-FSN-B5-B,Food Fermentation and Biotechnology,3,1000,BI Dr Farukh,C1.4
FA20-FSN-B5-B,Food Fermentation and Biotechnology,3,100,BI Dr Farukh,C2.3
FA20-FSN-B5-B,Minerals and Vitamins,3,10000,BI Dr Hasan,W4
SP20-FSN-B4,Food Laws and Regulations,3,1,BI Dr Shahzad Saleem,C1
SP20-FSN-B4,Food Process Engineering,3,10,FSN MS Ruhsha Fatima,C2.3
SP20-FSN-B4,Food Process Engineering,3,10000,FSN Ms Maha,FSN Lab
FA19-FSN-B3-A,Nutrition in Emergency,3,1,BI Dr Abrar,C3
FA19-FSN-B3-A,Food Analysis,3,10000,FSN MS Oswa,C1.2
FA19-FSN-B3-A,Food Analysis,3,10,FSN Ms Zahra,FSN Lab
FA19-FSN-B3-A,Nutritional Counselling,3,1000,FSN Ammara Ishtiaq,A2.8
FA19-FSN-B3-B,Nutrition in Emergency,3,10000,BI Dr Abrar,C3
FA19-FSN-B3-B,Community Nutrition,3,10,BI Dr Asim,C1.2
FA19-FSN-B3-B,Nutrition in Emergency,3,1000,BI Dr Abrar,W3
FA19-FSN-B3-B,Food Analysis,3,100,FSN Ms Zahra,FSN Lab
SP19-FSN-B2-A,Processing of Fruits and Vegetables,3,1000,FSN MS Ammara,FSN Lab
SP19-FSN-B2-B,Sugar and Beverage Technology,3,1000,FSN MS Summar,C2.2
SP19-FSN-B2-B,Sugar and Beverage Technology,3,100,FSN MS Summar,A1.3
SP19-FSN-B2-B,Food Microbiology,3,1,BI Dr Asif,W3
SP22-BS(SE)-1-A,Introduction to ICT,3,10,EE Dr Ghulam Farid,C3
SP22-BS(SE)-1-A,Mathematics I,3,1,ME Mr. Zafar,C1.2
SP22-BS(SE)-1-A,Applied Physics for Engineers,3,1000,EE Ms. Sabeen,A1.1
FA21-BS(SE)-2-A,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(SE)-2-A,Programming Fundamentals,3,10,CS Mr. Ameer Ahmed,C5
FA21-BS(SE)-2-A,Discrete Structures,3,1000,MT Ms. Sana,C1.2
FA21-BS(SE)-2-A,Discrete Structures,3,100,MT Ms. Sana,B3
FA21-BS(SE)-2-A,Communication Skills,3,10000,EE Ms. Sabeen,W3
FA21-BS(SE)-2-B,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(SE)-2-B,Professional Practices for IT,3,10,CS Mr. Usman Nasir,C2
FA21-BS(SE)-2-B,Multivariable Calculus,3,1000,MT Dr. Afshan,W4
FA21-BS(SE)-2-B,Programming Fundamentals,3,100,CS Mr. Usman Ali,C Lab2
FA21-BS(SE)-2-B,Programming Fundamentals,3,10000,CS Mr. Usman Ali,C lab5
FA21-BS(SE)-2-C,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(SE)-2-C,Professional Practices for IT,3,100,CS Mr. Usman Nasir,C2
FA21-BS(SE)-2-C,Pakistan Studies,3,1000,MS TBD,C2.3
FA21-BS(SE)-2-C,Multivariable Calculus,3,10,MT Dr. Afshan,W1
SP21-BS(SE)-3-A,Object Oriented Programming,3,10,CS Ms. Tahreem Saeed,C1.4
SP21-BS(SE)-3-A,Data Communications and Computer Networks,3,1,EE Dr Saqlain,A1
SP21-BS(SE)-3-A,Introduction to SE,3,100,CS Mr. Muhammad Ahmad,W2
SP21-BS(SE)-3-A,Data Communications and Computer Networks,3,10000,EE Mr Asad Ali Khan,CAD CAM Lab
SP21-BS(SE)-3-A,Digital Logic Design,3,1000,EE Mr Waqar,DLD Lab
FA20-BS(SE)-4-A,Database System - I,3,100,CS Mr. Tariq Rafiq,C4
FA20-BS(SE)-4-A,Game Development,3,1000,CS Mr. Ali Sher Kashif,W1
FA20-BS(SE)-4-A,Game Development,3,10,CS Ms. Amina Hussain,C lab5
FA20-BS(SE)-4-A,Object Oriented SE,3,10000,CS MS Rabail Asghar,Cisco Lab
FA20-BS(SE)-4-B,Data Structures and Algorithms,3,10000,CS Mr. Zafar Iqbal Roy,C1
FA20-BS(SE)-4-B,Database System - I,3,1000,CS Mr. Tariq Rafiq,C2
FA20-BS(SE)-4-B,Object Oriented SE,3,1,CS Ms. Uzma Latif,C1.1
FA20-BS(SE)-4-B,Database System - I,3,10,CS Mr. Tariq Rafiq,C2.4
FA20-BS(SE)-4-B,Database System - I,3,100,CS Mr. Shahzad Ahmad,C Lab4
FA20-BS(SE)-4-C,Object Oriented SE,3,100,CS Ms. Uzma Latif,A2.1
FA20-BS(SE)-4-C,Differential Equations,3,1000,MT Dr Manzoor,B9
FA20-BS(SE)-4-C,Data Structures and Algorithms,3,10,TBD,C Lab3
FA20-BS(SE)-4-C,Database System - I,3,10000,CS Sharmeen Mahmood,C Lab3
SP20-BS(SE)-5-A,Statistics and Probability Theory,3,100,MT Dr. Omar,C1
SP20-BS(SE)-5-A,Data Communications and Computer Networks,3,10,EE Dr Saqlain,W4
SP20-BS(SE)-5-A,Web Technologies,3,10000,CS Mr. Ahmad Shaf,C Lab1
FA19-BS(SE)-6-A,Software Quality Engineering,3,1,CS Mr. Ahmad Shaf,C1.4
FA19-BS(SE)-6-A,Information Security,3,100,CS Mr. Muhammad Umar,C2.4
FA19-BS(SE)-6-B,Human Resource Management,3,10000,MS Mr M Shoaib Bajwa,B7
FA19-BS(SE)-6-B,Software Design and Architecture,3,100,CS Ms. Mubeen Javed,W3
SP19-BS(SE)-7-A,Human Computer Interaction,3,10000,CS Ms. Raheela Shahzadi,C1.4
SP19-BS(SE)-7-A,Software Project Management,3,1000,CS Ms. Madiha Fatima,C2.4
FA18-BS(SE)-8-A,Numerical Computing,3,1000,MT Dr. Omar,A1
FA18-BS(SE)-8-A,Numerical Computing,3,10,MT Dr. Omar,B11
FA18-BS(SE)-8-A,Software Testing,3,100,CS Ms. Aniqa Khawar,C lab5
FA18-BS(SE)-8-B,Software Testing,3,10,CS Ms. Aniqa Khawar,C Lab2
SP22-BS(CS)-1-A,Mathematics I,3,1,ME Mr. Zafar,C1.2
SP22-BS(CS)-1-A,Introduction to ICT,3,10,EE Mr. Amir Sabri,C Lab4
SP22-BS(CS)-1-A,Applied Physics for Engineers,3,10000,EE Mr. Ahsan,Physics Lab
SP22-BS(CS)-1-B,English Comprehesion and Composition,3,10000,CVE Ms. Saima Batool,C2.2
SP22-BS(CS)-1-B,Applied Physics for Engineers,3,1,EE Ms. Nayab,A1.2
SP22-BS(CS)-1-B,Introduction to ICT,3,100,EE Mr Asim,MS Lab
SP22-BS(CS)-1-C,Applied Physics for Engineers,3,100,EE Ms. Nayab,C1.3
SP22-BS(CS)-1-C,Introduction to ICT,3,10,CS Ms. Syeda Fatima,B1
SP22-BS(CS)-1-D,English Comprehension and Composition,3,1000,MS Ms Mariam Azam,B5
SP22-BS(CS)-1-D,English Comprehension and Composition,3,100,MS Ms Mariam Azam,B6
SP22-BS(CS)-1-D,Introduction to ICT,3,10000,CS Ms. Aniqa Khawar,C Lab2
FA21-BS(CS)-2-A,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-A,Multivariable Calculus,3,1,MT Dr. Rida,C5
FA21-BS(CS)-2-A,Programming Fundamentals,3,100,EE Mr. Munawar,C5
FA21-BS(CS)-2-A,Discrete Structures,3,10000,MT Ms. Shaheen,C1.3
FA21-BS(CS)-2-A,Introduction to Business,3,10,MS Mr M Haris,B6
FA21-BS(CS)-2-A,Programming Fundamentals,3,1000,EE Mr. Abdul Khaliq,Cisco Lab
FA21-BS(CS)-2-B,Discrete Structures,3,10,MT Ms. Shaheen,C1
FA21-BS(CS)-2-B,Multivariable Calculus,3,1000,MT Dr. Rida,C1
FA21-BS(CS)-2-B,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-B,Programming Fundamentals,3,10000,EE Mr. Munawar,A1.1
FA21-BS(CS)-2-B,Introduction to Business,3,100,MS Ms. Abida Parveen,B7
FA21-BS(CS)-2-C,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-C,Programming Fundamentals,3,10000,EE Mr. Amir Sabri,C Lab4
FA21-BS(CS)-2-D,Calculus-I,3,1,ME Mr. Muzammil Hussain,C2
FA21-BS(CS)-2-D,Professional Practices for IT,3,1000,CS Mr. Osama Ahmed,C1.3
FA21-BS(CS)-2-D,Introduction to Business,3,10,MS Ms. Abida Parveen,B8
FA21-BS(CS)-2-D,Multivariable Calculus,3,100,MT Dr Asma,B13
SP21-BS(CS)-3-A,Statistics and Probability Theory,3,1,MT Dr Shahid,C1.3
SP21-BS(CS)-3-A,Statistics and Probability Theory,3,10,MT Dr Shahid,A1.1
SP21-BS(CS)-3-A,Differential Equations,3,10000,MT Dr Najma,W1
SP21-BS(CS)-3-A,Object Oriented Programming,3,1000,CS Mr. Usman Ali,C lab5
SP21-BS(CS)-3-B,Statistics and Probability Theory,3,10000,MT Ms. Nosheen,C4
SP21-BS(CS)-3-B,Digital Logic Design,3,100,EE Mr. Asif Imran,A1.1
SP21-BS(CS)-3-B,Digital Logic Design,3,10,EE Mr Waqar,DLD Lab
FA20-BS(CS)-4-A,Design and Analysis of Algorithms,3,10000,CS Mr. Yawar Abbas,C2
FA20-BS(CS)-4-A,Design and Analysis of Algorithms,3,100,CS Mr. Yawar Abbas,C3
FA20-BS(CS)-4-A,Microprocessor and Assembly Language,3,1,EE Ms Kanwal,CAD CAM Lab
FA20-BS(CS)-4-B,Software Engineering Concepts,3,10000,CS Mr. Muhammad Ahmad,C2.3
FA20-BS(CS)-4-B,Microprocessor and Assembly Language,3,100,EE Ms Kanwal,Cisco Lab
FA20-BS(CS)-4-C,Microprocessor and Assembly Language,3,10000,EE Ms. Maham,A3
FA20-BS(CS)-4-C,Pakistan Studies,3,1,CVE Engr. Khadim Hussain,B5
SP20-BS(CS)-5-A,Data Communications and Computer Networks,3,1000,CS Ms. Tahreem Saeed,C5
SP20-BS(CS)-5-A,Data Communications and Computer Networks,3,100,CS Ms. Tahreem Saeed,C1.1
SP20-BS(CS)-5-A,Operating Systems,3,10,CS Mr. Muhammad Umar,C2.2
SP20-BS(CS)-5-B,Data Communications and Computer Networks,3,1000,CS Ms. Tahreem Saeed,C5
SP20-BS(CS)-5-B,Data Communications and Computer Networks,3,100,CS Ms. Tahreem Saeed,C1.1
SP20-BS(CS)-5-B,Operating Systems,3,10,CS Mr. Muhammad Umar,C2.2
FA19-BS(CS)-6-A,Software Project Management,3,100,CS Ms. Madiha Fatima,A1.2
FA19-BS(CS)-6-A,Electricity Magnetism and Optics,3,10,EE Dr. Aftab,B12
FA19-BS(CS)-6-B,Machine Learning,3,10,CS Dr. Muhammad Shoaib,C1.3
FA19-BS(CS)-6-B,Web Technologies,3,10000,CS Ms. Syeda Fatima,C2.4
FA19-BS(CS)-6-B,Web Technologies,3,100,CS Ms. Syeda Fatima,W4
FA19-BS(CS)-6-B,Web Technologies,3,1000,CS Ms. Syeda Fatima,C Lab2
SP19-BS(CS)-7-A ,Computer Vision,3,10000,CS Dr. Muhammad Azhar,C5
SP19-BS(CS)-7-A ,Compiler Construction,3,100,CS Mr. Nasir Mehdi,C1.2
SP19-BS(CS)-7-B,Computer Vision,3,10000,CS Dr. Muhammad Azhar,C5
SP19-BS(CS)-7-B,Compiler Construction,3,100,CS Mr. Nasir Mehdi,C1.2
FA18-BS(CS)-8-A,Electricity Magnetism and Optics,3,1000,EE Dr. Abuzar Baqir,C2.5
FA18-BS(CS)-8-A,Professional Practices for IT,3,10000,CS Mr. Usman Nasir,B12
FA18-BS(CS)-8-A,Electricity Magnetism and Optics,3,10,EE Mr. Kashif,Elab
FA18-BS(CS)-8-B,Electricity Magnetism and Optics,3,10000,EE Dr. Abuzar Baqir,A1.2
FA21-MS(RCS)-2-A,Advanced Computer Architecture,3,1,EE Dr. Saeeda,C4
FA21-MS(RCS)-2-A,Machine Learning,3,1000,CS Dr. Muhammad Azhar,C4
FA21-MS(RCS)-2-A,Deep Reinforcement Learning,3,100,CS Dr Farhan,C2.5
SP22-MS(RCS)-1-A,Advanced Computer Architecture,3,1,EE Dr. Saeeda,C4
SP22-MS(RCS)-1-A,Machine Learning,3,1000,CS Dr. Muhammad Azhar,C4
SP22-MS(RCS)-1-A,Deep Reinforcement Learning,3,100,CS Dr Farhan,C2.5
SP22-BBA-B30,ECC,3,1100,MS Mr M Badar Iqbal,B12
FA21-BBA-B29,Pakistan Studies,3,10,MS Mr M Zia Hassan,B7
SP21-BBA-B28,Business Mathematics II,3,1000,MT Mr. Fakhar,C1.1
SP21-BBA-B28,ACC II,3,100,MS Dr Khurram Abbas,B5
SP21-BBA-B28,Business Finance,3,1,MS Dr Minhas Akbar,B11
FA20-BBA-B27 (A),FM - MF,3,1,MS Mr M Shoaib Sajjad,B1
FA20-BBA-B27 (A),Marketing Management,3,1000,MS Dr Khalid Hussain,B8
FA20-BBA-B27 (A),Marketing Management,3,10000,MS Dr Khalid Hussain,B10
FA20-BBA-B27 (B),Marketing Management,3,100,MS Dr Khalid Hussain,B4
FA20-BBA-B27 (B),CA & CMA,3,1,MS Mr Bilal Lodhi,B6
FA20-BBA-B27 (B),FM - MF,3,1000,MS Mr M Shoaib Sajjad,B6
FA20-BBA-B27 (B),Marketing Management,3,10,MS Dr Khalid Hussain,B13
SP20-BBA-B26,SHRM - SiM,3,100,MS Dr Salman Zulfiqar,B1
SP20-BBA-B26,E-Commerce,3,10000,MS Dr M Waqas Sadiq,B3
SP20-BBA-B26,IF,3,10,MS Mr M Shoaib Sajjad,B4
SP20-BBA-B26,Logistics Management,3,10,MS Usman Shahid,B5
SP20-BBA-B26,IF,3,100,MS Mr M Shoaib Sajjad,B9
SP20-BBA-B26,STSCM,3,100,MS Dr Anees Haider,B10
SP20-BBA-B26,ERM,3,10,MS Mr Ali Kirmani,B10
SP20-BBA-B26,RTT,3,1000,MS Mr Hafiz Yasir,B11
SP20-BBA-B26,E-Commerce (Lab),3,1,MS Dr M Waqas Sadiq,MS Lab
